CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,año
TQRMNOPRQHLMKSCDEHNHB00856888,2024,1,1,1,1,42,S,27,458,1,Femenino,1969-02-15 00:00:00,54,5,4,1,2,0,4,2,2.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,25.0,10.0,2.0,0.0,2.0,1.0,2.0,2.0,9700.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,2,2.0,2,2.0,,3,461,60000,140000.0,3,3.0,3,3.0,,3,476,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,1,1.0,1,1.0,,1,140000.0,4,4.0,4,4.0,,4,460,2024
TQRMNORVUHJOKQCDEHNHB00795467,2024,1,1,1,1,42,S,27,368,1,Femenino,1960-08-18 00:00:00,63,2,1,1,2,0,2,1,,1,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,368,0,160000.0,3,3.0,3,3.0,,4,358,105000,0,0,0,0,0,0,0,0,0,0,0,160000,615000,7,7.0,7,7.0,,7,153750.0,4,4.0,4,4.0,,4,392,2024
TQRMNORVUHJOKQCDEHNHB00795467,2024,1,1,2,1,42,S,27,368,2,Masculino,1952-11-17 00:00:00,71,2,1,1,2,0,2,1,,1,,1,,2,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,368,0,160000.0,3,4.0,3,3.0,,4,371,105000,0,0,0,0,0,0,0,0,0,0,0,160000,615000,7,7.0,7,7.0,,7,153750.0,4,4.0,4,4.0,,4,392,2024
TQRMNORVUHJOKQCDEHNHB00795467,2024,1,1,3,1,42,S,27,368,3,Femenino,1980-05-19 00:00:00,43,5,1,1,2,0,4,2,3.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,49.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,9409.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,56314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,5,5.0,5,5.0,,6,370,0,215000.0,5,5.0,5,5.0,,6,382,0,0,0,0,0,0,0,0,0,0,0,0,0,615000,7,7.0,7,7.0,,7,153750.0,4,4.0,4,4.0,,4,392,2024
TQRMNORVUHJOKQCDEHNHB00795467,2024,1,1,4,1,42,S,27,368,3,Masculino,1997-04-18 00:00:00,26,5,4,1,2,0,4,2,2.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,42.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,72314.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,2,2.0,2,2.0,,3,386,0,80000.0,2,2.0,2,2.0,,2,384,0,0,0,0,0,0,0,0,0,0,0,0,0,615000,7,7.0,7,7.0,,7,153750.0,4,4.0,4,4.0,,4,392,2024
TQRMNORVWHJOKQCDEHNHB00795468,2024,1,1,3,1,42,S,27,463,3,Masculino,2011-11-03 00:00:00,12,5,4,1,1,2,4,2,0.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,463,0,0.0,0,0.0,0,0.0,,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,557758,6,6.0,6,6.0,,6,111551.6,3,3.0,3,3.0,,3,408,2024
TQRMNORVWHJOKQCDEHNHB00795468,2024,1,1,4,1,42,S,27,463,3,Femenino,2014-02-11 00:00:00,10,5,4,1,1,2,2,2,4.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,463,0,0.0,0,0.0,0,0.0,,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,557758,6,6.0,6,6.0,,6,111551.6,3,3.0,3,3.0,,3,408,2024
TQRMNORVWHJOKQCDEHNHB00795468,2024,1,1,5,0,42,S,27,463,3,Femenino,2020-01-12 00:00:00,4,5,4,2,1,2,1,2,0.0,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,463,0,0.0,0,0.0,0,0.0,,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,557758,6,6.0,6,6.0,,6,111551.6,3,3.0,3,3.0,,3,408,2024
TQRMNORVWHJOKQCDEHNHB00795468,2024,1,1,1,1,42,S,27,463,1,Masculino,1989-04-05 00:00:00,34,1,1,1,2,0,4,1,,1,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,76.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1009.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,53113.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,7.0,6.0,2.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,8,9.0,9,8.0,,9,459,0,450000.0,8,8.0,9,8.0,,9,473,0,0,0,0,0,0,0,0,0,0,0,0,0,557758,6,6.0,6,6.0,,6,111551.6,3,3.0,3,3.0,,3,408,2024
TQRMNORVWHJOKQCDEHNHB00795468,2024,1,1,2,1,42,S,27,463,2,Femenino,1985-03-03 00:00:00,39,1,4,1,2,0,7,2,0.0,1,,1,,5,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,463,0,107758.0,2,2.0,2,2.0,,3,463,0,0,0,107758,0,0,0,0,0,0,0,0,107758,557758,6,6.0,6,6.0,,6,111551.6,3,3.0,3,3.0,,3,408,2024
TQRMNOTUXHMLKUCDEHNHB00801188,2024,1,1,1,1,42,S,27,514,1,Masculino,1932-06-23 00:00:00,91,2,1,1,2,0,7,1,,1,,1,,6,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,514,0,180000.0,4,4.0,4,4.0,,5,517,180000,0,0,0,0,0,0,0,0,0,0,0,180000,920713,8,9.0,9,8.0,,9,230178.25,6,7.0,7,6.0,,7,617,2024
TQRMNOTUXHMLKUCDEHNHB00801188,2024,1,1,2,1,42,S,27,514,2,Femenino,1941-02-08 00:00:00,83,2,1,1,2,0,2,1,,1,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,514,0,160713.0,3,4.0,4,3.0,,4,529,105713,0,0,0,0,0,0,0,0,0,0,0,160713,920713,8,9.0,9,8.0,,9,230178.25,6,7.0,7,6.0,,7,617,2024
TQRMNOTUXHMLKUCDEHNHB00801188,2024,1,1,3,1,42,S,27,514,3,Masculino,1964-04-10 00:00:00,60,3,1,1,2,0,4,2,4.0,1,,1,,3,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,514,0,200000.0,4,5.0,5,4.0,,5,533,200000,0,0,0,0,0,0,0,0,0,0,0,200000,920713,8,9.0,9,8.0,,9,230178.25,6,7.0,7,6.0,,7,617,2024
TQRMNOTUXHMLKUCDEHNHB00801188,2024,1,1,4,1,42,S,27,514,3,Femenino,1975-01-06 00:00:00,49,5,1,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8501.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,41333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000,7,8.0,8,7.0,,8,554,0,380000.0,7,8.0,8,7.0,,8,548,0,0,0,0,0,0,0,0,0,0,0,0,0,920713,8,9.0,9,8.0,,9,230178.25,6,7.0,7,6.0,,7,617,2024
TQRMNOQXQHKOKPCDEHNHB00856889,2024,1,1,1,1,42,S,27,501,1,Femenino,1979-10-05 00:00:00,44,3,4,1,2,0,2,1,,1,,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,28.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2709.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,80314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,501,0,0.0,0,0.0,0,0.0,,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,0,0.0,0,0.0,0,0.0,,0,494,2024
TQRMNOTRYHLOLMCDEHNHB00854255,2024,1,1,1,1,42,S,27,507,1,Femenino,1989-07-09 00:00:00,34,5,1,1,2,0,4,2,0.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4803.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,30313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,450000.0,0.0,0.0,0.0,225000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,8,9.0,9,8.0,,9,481,50000,725000.0,9,10.0,10,9.0,,10,512,0,0,0,0,0,0,0,0,0,0,0,0,0,889000,8,9.0,9,8.0,,9,177800.0,5,5.0,5,5.0,,5,502,2024
TQRMNOTRYHLOLMCDEHNHB00854255,2024,1,1,2,1,42,S,27,507,3,Femenino,2007-02-17 00:00:00,16,5,1,1,1,2,4,2,4.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,507,0,0.0,0,0.0,0,0.0,,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,889000,8,9.0,9,8.0,,9,177800.0,5,5.0,5,5.0,,5,502,2024
TQRMNOTRYHLOLMCDEHNHB00854255,2024,1,1,3,1,42,S,27,507,3,Femenino,2009-09-25 00:00:00,14,5,1,1,1,1,4,2,1.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,507,0,0.0,0,0.0,0,0.0,,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,889000,8,9.0,9,8.0,,9,177800.0,5,5.0,5,5.0,,5,502,2024
TQRMNOTRYHLOLMCDEHNHB00854255,2024,1,1,4,1,42,S,27,507,3,Femenino,2013-10-21 00:00:00,10,5,1,1,1,1,2,2,3.0,1,,1,,1,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,507,0,164000.0,3,4.0,4,3.0,,4,516,74000,0,0,0,0,0,0,0,0,0,0,35000,164000,889000,8,9.0,9,8.0,,9,177800.0,5,5.0,5,5.0,,5,502,2024
TQRMNOTRYHLOLMCDEHNHB00854255,2024,1,1,5,0,42,S,27,507,3,Masculino,2023-06-14 00:00:00,-1,5,1,3,0,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,507,0,0.0,0,0.0,0,0.0,,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,889000,8,9.0,9,8.0,,9,177800.0,5,5.0,5,5.0,,5,502,2024
TQRMNOPURHMOLLCDEHNHB00801197,2024,1,1,1,1,42,S,27,325,1,Femenino,1944-08-21 00:00:00,79,4,1,1,2,0,2,1,,1,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,325,0,160700.0,3,4.0,4,3.0,,4,317,105700,0,0,0,0,0,0,0,0,0,0,0,160700,220700,2,2.0,2,2.0,,2,73566.67,2,2.0,2,2.0,,2,348,2024
TQRMNOPURHMOLLCDEHNHB00801197,2024,1,1,2,1,42,S,27,325,3,Masculino,1973-02-28 00:00:00,50,3,4,1,2,0,2,1,,1,,1,,2,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1009.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,53113.0,6.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,5.0,1.0,0.0,60000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,1,1.0,2,1.0,,2,348,0,60000.0,1,1.0,1,1.0,,2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,220700,2,2.0,2,2.0,,2,73566.67,2,2.0,2,2.0,,2,348,2024
TQRMNOPURHMOLLCDEHNHB00801197,2024,1,1,3,1,42,S,27,325,5,Femenino,2005-11-27 00:00:00,18,5,4,1,1,1,4,2,2.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,325,0,0.0,0,0.0,0,0.0,,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,220700,2,2.0,2,2.0,,2,73566.67,2,2.0,2,2.0,,2,348,2024
TQRMNOPUXHJOKSCDEHNHB00796066,2024,1,1,1,1,42,S,27,356,1,Femenino,1961-02-08 00:00:00,63,2,1,1,2,0,2,1,,2,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,356,0,160000.0,3,3.0,3,3.0,,4,346,105000,0,0,0,0,0,0,0,0,0,0,0,160000,960000,9,9.0,9,8.0,,9,240000.0,6,7.0,7,6.0,,8,422,2024
TQRMNOPUXHJOKSCDEHNHB00796066,2024,1,1,2,1,42,S,27,356,2,Masculino,1962-07-04 00:00:00,61,2,1,1,2,0,2,1,,1,,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,8000.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,47313.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,5,6.0,6,5.0,,6,365,0,250000.0,5,6.0,6,5.0,,7,371,0,0,0,0,0,0,0,0,0,0,0,0,0,960000,9,9.0,9,8.0,,9,240000.0,6,7.0,7,6.0,,8,422,2024
TQRMNOPUXHJOKSCDEHNHB00796066,2024,1,1,3,1,42,S,27,356,3,Masculino,1985-11-20 00:00:00,38,5,4,1,2,0,4,2,3.0,1,,1,,3,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,72113.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,7.0,5.0,2.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,3,3.0,4,3.0,,4,380,0,150000.0,3,3.0,3,3.0,,3,374,0,0,0,0,0,0,0,0,0,0,0,0,0,960000,9,9.0,9,8.0,,9,240000.0,6,7.0,7,6.0,,8,422,2024
TQRMNOPUXHJOKSCDEHNHB00796066,2024,1,1,4,1,42,S,27,356,3,Masculino,1991-03-25 00:00:00,32,5,1,1,1,2,7,2,1.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,8,8.0,9,8.0,,9,375,0,400000.0,8,8.0,8,8.0,,8,371,0,0,0,0,0,0,0,0,0,0,0,0,0,960000,9,9.0,9,8.0,,9,240000.0,6,7.0,7,6.0,,8,422,2024
TQRMNOPUTHLMKQCDEGGFB00852588,2024,1,1,1,1,42,S,10,439,1,Femenino,1952-12-13 00:00:00,71,3,1,1,2,0,4,1,,1,,1,,4,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,439,0,160000.0,3,4.0,4,3.0,,4,513,105000,0,0,0,0,0,0,0,0,0,0,0,160000,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNOPUTHLMKQCDEGGFB00852588,2024,1,1,2,1,42,S,10,439,3,Masculino,1989-11-11 00:00:00,34,5,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,56314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,3,4.0,4,3.0,,4,558,0,160000.0,3,4.0,4,3.0,,4,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,2024
TQRMNORUTHJMKTCDEGGFB00797717,2024,1,1,1,1,42,S,10,881,1,Masculino,1900-01-01 00:00:00,41,5,1,1,2,0,7,2,3.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,45.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3200.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,34333.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000,10,10.0,10,10.0,,10,1080,0,800000.0,10,10.0,10,10.0,,10,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,8,8.0,8,8.0,,8,800000.0,10,10.0,10,10.0,,10,1045,2024
TQRMNOPYSHMMKUCDEHMHF00800944,2024,1,1,1,1,42,N,26,290,1,Femenino,1940-02-16 00:00:00,84,5,1,1,2,0,7,1,,1,,1,,6,3,0,1,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,290,0,280000.0,6,6.0,6,,6.0,5,308,280000,0,0,0,0,0,0,0,0,0,0,0,280000,860000,8,9.0,8,,9.0,9,172000.0,5,5.0,5,,5.0,5,321,2024
